,index,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,median_maxUE_DL,median_maxUE_UL,median_maxUE_UL+DL,if_scores,target,y_preds_elliptic_env,y_preds_isolation_forest,DBSCAN_cluster,y_preds_lof,y_preds_ocsvm,y_preds_DBSCAN,PC_0,PC_1,PC_2,anomaly
5822,20378,2.488,0.498,0.10400000000000001,0.016,3.842,0.32899999999999996,1.035,1.005,2.0,2.0,4.0,0.03930911700003603,-1.0,1,1,5,1,1,1,-2.8037436597381764,0.2264993960992828,1.3601251058460044,inlier
5823,18047,15.764000000000001,2.728,0.872,0.065,46.976000000000006,0.88,1.2930000000000001,1.192,6.0,4.0,10.0,0.015000631260248587,1.0,1,1,-1,1,1,-1,1.83600663880382,-1.7136497783708318,0.05203412488415696,inlier
5824,32123,4.279,0.6970000000000001,0.12,0.024,11.567,0.41700000000000004,1.025,1.005,3.0,3.0,6.0,0.05016776096919279,-1.0,1,1,9,1,1,1,-2.28914367636469,-0.22570584333658972,2.060690032430004,inlier
5825,36040,0.909,1.617,0.45,0.05,19.061,0.767,1.314,0.01,6.0,3.0,9.0,0.027326561971703356,1.0,1,1,-1,1,1,-1,0.017507932532950438,-0.7053997953650164,-1.5830692456470588,inlier
5826,20221,0.303,0.8079999999999999,0.10400000000000001,0.018000000000000002,2.665,0.423,1.011,0.01,2.0,1.0,3.0,-0.012704556917318477,1.0,1,-1,6,1,1,1,-2.553240053925696,1.7238828869768275,0.5187127034861756,outlier
5827,11957,22.985,1.99,0.45799999999999996,0.08199999999999999,28.381,4.923,1.204,0.01,5.0,3.0,8.0,-0.024663152829144996,-1.0,1,-1,-1,1,1,-1,1.3279782837483687,0.23300212956515756,-0.6801387997478646,outlier
5828,32382,6.567,0.7959999999999999,0.147,0.013000000000000001,3.523,0.191,1.065,1.015,4.0,3.0,7.0,0.05121336709835567,-1.0,1,1,7,1,1,1,-1.8648161178081737,-0.6285338888979255,1.7159524652699198,inlier
5829,21090,7.175,1.617,0.34,0.043,16.979,0.449,1.162,1.061,4.0,4.0,8.0,0.04353908832415776,1.0,1,1,-1,-1,1,-1,-0.20340219429877987,-0.6065150304362658,-0.03980716211589085,inlier
5830,36351,3.383,4.478,1.033,0.03,11.758,0.35700000000000004,1.045,0.01,3.0,2.0,5.0,-0.014717801053626134,-1.0,1,-1,-1,1,1,-1,-0.4666703462991112,1.39068284224231,-1.393143494088428,outlier
5831,17127,6.965,0.995,0.295,0.034,6.597,0.41,1.095,1.035,4.0,3.0,7.0,0.05866625303205952,-1.0,1,1,7,1,1,1,-1.681720329385852,-0.6376498344472457,1.7036439661910578,inlier
5832,7540,17.214000000000002,1.5919999999999999,0.483,0.067,21.877,0.985,1.214,1.1440000000000001,5.0,5.0,10.0,0.01903867423662592,-1.0,1,1,-1,1,1,-1,0.9801423568272993,-1.7073640131954833,0.42874236540309296,inlier
5833,3503,16.168,1.819,0.32799999999999996,0.061,16.835,1.4909999999999999,1.2830000000000001,1.1520000000000001,5.0,4.0,9.0,0.03384200205756516,1.0,1,1,-1,1,1,-1,0.6646627981101536,-1.6629804909654595,0.5123969381045668,inlier
5834,12768,5.356,0.7070000000000001,0.172,0.027999999999999997,6.372999999999999,0.7609999999999999,1.091,1.021,4.0,2.0,6.0,0.05100080587065864,1.0,1,1,10,1,1,1,-2.1870691830967486,-0.3211697271083907,2.3717127177322346,inlier
5835,20166,17.583,1.617,0.385,0.066,12.833,0.919,1.2229999999999999,1.101,5.0,4.0,9.0,0.027493285439891102,1.0,1,1,-1,1,1,-1,0.5751245558041429,-1.5972065351035634,0.5710560947568436,inlier
5836,29298,8.791,1.7180000000000002,0.42700000000000005,0.05,12.398,0.574,1.253,1.041,4.0,4.0,8.0,0.04598058808832356,1.0,1,1,-1,1,1,-1,-0.08054754864808764,-1.2852438727117514,0.20867397637574836,inlier
5837,23193,27.688000000000002,5.154,2.319,0.162,23.48,0.9740000000000001,1.6269999999999998,1.6369999999999998,8.0,6.0,14.0,-0.1028316032612081,1.0,1,-1,-1,1,1,-1,5.702487671099654,-2.0290422578700356,1.1451395406719906,outlier
5838,26833,0.6970000000000001,0.39799999999999996,0.018000000000000002,0.006999999999999999,0.41700000000000004,0.11800000000000001,0.995,0.995,2.0,1.0,3.0,-0.0025900155908452627,-1.0,1,-1,4,1,1,1,-2.615796763703325,1.1484600186569311,1.2458508453075996,outlier
5839,8384,8.06,1.493,0.532,0.038,15.335,0.7829999999999999,1.095,1.015,5.0,3.0,8.0,0.05008873684852089,-1.0,1,1,-1,1,1,-1,-0.4806995721643296,-0.9404131285232177,-0.09774117463861327,inlier
5840,13773,16.471,2.021,0.48700000000000004,0.07400000000000001,6.649,1.611,1.435,1.122,6.0,4.0,10.0,0.010142475594638933,1.0,1,1,-1,1,1,-1,1.2305919027951606,-1.8610585742271715,0.4993671708635094,inlier
5841,29770,17.381,2.324,0.649,0.054000000000000006,43.113,1.4069999999999998,1.202,0.01,5.0,4.0,9.0,-0.00953992765290762,1.0,1,-1,-1,1,1,-1,1.7242497205429477,-0.30443511781487803,-1.0287137715445123,outlier
5842,36026,0.10099999999999999,0.505,0.049,0.013999999999999999,3.188,0.214,1.041,0.01,3.0,2.0,5.0,0.04281779996701712,1.0,1,1,0,1,1,1,-2.326994336255496,0.30622241436717557,-0.9081463169153681,inlier
5843,28353,10.004,3.234,0.9359999999999999,0.061,19.208,0.893,1.1320000000000001,1.031,4.0,3.0,7.0,0.04337787314043329,1.0,1,1,-1,1,1,-1,-0.010709612232511866,-0.689041502099652,0.03098215621587247,inlier
5844,4900,12.833,3.133,1.306,0.063,22.541999999999998,0.958,1.172,0.01,5.0,4.0,9.0,0.016232466463781736,1.0,1,1,-1,1,1,-1,0.9427056259083052,-0.5438877601883141,-1.2012211583492562,inlier
5845,13755,6.8660000000000005,1.095,0.243,0.044000000000000004,6.327000000000001,0.6970000000000001,1.1640000000000001,1.005,4.0,3.0,7.0,0.05205817275535585,-1.0,1,1,7,1,1,1,-1.5527401890552766,-0.6411953927551002,1.6754172962301603,inlier
5846,23507,1.99,3.781,0.735,0.078,17.984,0.8909999999999999,1.254,0.01,5.0,4.0,9.0,0.035547271631189425,-1.0,1,1,-1,1,1,-1,0.2434110661369105,-0.46807146634971486,-1.6931263088455908,inlier
5847,3829,0.909,0.40399999999999997,0.021,0.009000000000000001,0.499,0.146,1.011,1.011,2.0,1.0,3.0,0.015426004027866647,1.0,1,1,4,1,1,1,-3.0169004619891,0.5107091908654396,1.2883324610412634,inlier
5848,6199,15.562000000000001,4.446000000000001,1.847,0.10099999999999999,44.753,1.662,1.2229999999999999,1.1320000000000001,5.0,4.0,9.0,-0.009660501079678363,1.0,1,-1,-1,1,1,-1,2.676596644255055,-0.43769690151685564,0.05305885980477625,outlier
5849,7049,7.074,0.8079999999999999,0.223,0.027999999999999997,27.698,1.0979999999999999,1.071,0.01,3.0,2.0,5.0,0.022907948581672832,1.0,1,1,-1,1,1,-1,-1.3398509010869204,0.2938414045322535,-1.0997338500816447,inlier
5850,2853,0.303,0.8079999999999999,0.042,0.013000000000000001,1.506,0.516,1.031,0.01,2.0,2.0,4.0,0.02187039096220028,1.0,1,1,3,1,1,1,-2.6946109942095022,0.746020251352719,-0.17775893585870292,inlier
5851,7612,20.513,3.032,0.539,0.092,10.645,0.691,0.0,0.0,4.0,3.0,7.0,-0.06022401394259663,1.0,-1,-1,-1,1,-1,-1,0.6546985074301991,5.166036928058369,1.2805551819056664,outlier
5852,26336,0.19899999999999998,0.8959999999999999,0.305,0.032,28.878,1.01,1.104,0.01,4.0,2.0,6.0,0.027043700918410518,-1.0,1,1,-1,1,1,-1,-1.340237010659039,0.29462151731508224,-1.5937536067072922,inlier
5853,13205,1.213,3.739,1.262,0.062,38.611999999999995,1.103,1.122,0.01,4.0,3.0,7.0,0.004466174792999822,1.0,1,1,-1,1,1,-1,0.22346004265539185,0.3557407231717189,-1.7347497344350233,inlier
5854,23868,9.701,1.011,0.28300000000000003,0.042,15.647,1.051,1.162,1.041,5.0,3.0,8.0,0.04588939115335949,1.0,1,1,-1,1,1,-1,-0.3108044660255174,-1.1947905562107626,0.1715735314464539,inlier
5855,10809,9.499,1.415,0.184,0.03,5.636,0.39,1.122,1.051,4.0,4.0,8.0,0.0322854717872611,1.0,1,1,-1,1,1,-1,-0.4364348477737639,-1.1925476282562324,0.38216406014519927,inlier
5856,23429,0.505,0.505,0.28,0.01,1.786,0.047,1.011,1.011,2.0,1.0,3.0,-0.001305664574772325,1.0,1,-1,4,1,1,1,-2.3291775855993673,1.087581279948438,1.3342464926367645,outlier
5857,6434,4.042,0.505,0.034,0.012,1.525,0.129,1.031,0.01,3.0,2.0,5.0,0.0359981228750032,1.0,1,1,0,1,1,1,-2.207478350817332,0.24412682510298273,-0.7391301253917607,inlier
5858,1109,5.356,1.011,0.249,0.022000000000000002,49.472,0.6409999999999999,1.071,1.021,4.0,2.0,6.0,0.022334405688744063,1.0,1,1,-1,1,1,-1,-0.6092045916068691,-0.44798923647082717,-0.2705905420296891,inlier
5859,14738,5.053,1.92,1.133,0.052000000000000005,41.802,1.006,1.1520000000000001,1.021,5.0,3.0,8.0,0.02423135301777729,1.0,1,1,-1,1,1,-1,0.4911915560358774,-0.729130768859874,-0.38766246408068056,inlier
5860,9116,18.997,4.547,1.196,0.075,31.029,1.0390000000000001,1.2830000000000001,1.182,5.0,4.0,9.0,0.012835416055203552,1.0,1,1,-1,1,1,-1,1.7767492652109476,-1.3723778207109374,0.2690009940741765,inlier
5861,22167,0.7070000000000001,2.425,0.995,0.10300000000000001,33.472,3.9139999999999997,1.475,0.01,6.0,3.0,9.0,-0.019999804643623775,1.0,1,-1,-1,1,1,-1,1.6640058186737734,0.21523144647948972,-1.6254072787136786,outlier
5862,9662,10.509,5.053,1.426,0.055999999999999994,41.202,0.644,1.192,1.101,4.0,4.0,8.0,-0.005894095268235533,1.0,1,-1,-1,1,1,-1,1.9181807362632404,-0.26378711671592314,-0.11026256664050627,outlier
5863,10486,0.0,0.40399999999999997,0.023,0.013000000000000001,0.20800000000000002,0.094,1.021,0.01,2.0,1.0,3.0,0.004589244278128624,1.0,1,1,6,1,1,1,-3.258395821057384,1.1462668047146305,0.4532752766284735,inlier
5864,36105,16.067,3.032,1.072,0.106,33.82,2.03,1.2429999999999999,0.01,5.0,3.0,8.0,-0.006143766830161601,1.0,1,-1,-1,1,1,-1,1.5696954535714962,0.169010854921379,-1.0412390581412245,outlier
5865,8808,23.545,3.133,0.8,0.1,36.721,0.902,1.485,1.182,6.0,5.0,11.0,-0.0009434162120527945,1.0,1,-1,-1,1,1,-1,3.1684007300403345,-1.8297385816769567,0.5334128205101442,outlier
5866,28378,0.10099999999999999,0.909,0.106,0.008,1.989,0.21100000000000002,1.011,0.01,2.0,2.0,4.0,0.015715063571497823,1.0,1,1,3,1,1,1,-2.6689953311555312,0.7939422716431616,-0.19929052213757228,inlier
5867,20743,21.423000000000002,2.627,0.871,0.094,18.687,0.909,1.3940000000000001,1.122,6.0,4.0,10.0,0.016243049468515014,1.0,1,1,-1,1,1,-1,1.729410190547953,-1.8861955151204637,0.48340423589513865,inlier
5868,23990,0.1,0.7959999999999999,0.17600000000000002,0.024,16.364,0.585,1.075,0.01,3.0,2.0,5.0,0.05333391309746904,-1.0,1,1,0,1,1,1,-2.1500850927133515,0.3825794062476688,-1.2085131137675522,inlier
5869,9704,5.1739999999999995,1.194,0.853,0.057,33.241,1.01,1.1340000000000001,0.01,4.0,3.0,7.0,0.02441257323532342,-1.0,1,1,-1,1,1,-1,-0.4271713777726245,0.05210465802259461,-1.4788773289813657,inlier
5870,16758,14.955,2.425,0.43200000000000005,0.055999999999999994,29.932,0.943,1.202,1.192,5.0,5.0,10.0,0.009410677164248704,1.0,1,1,-1,1,1,-1,1.2716069045209746,-1.7166170625321981,0.39402278003805535,inlier
5871,15359,0.303,0.8079999999999999,0.391,0.105,28.648000000000003,5.689,1.091,0.01,3.0,2.0,5.0,-0.01905707728628786,1.0,-1,-1,-1,1,1,-1,0.10238627866983115,2.742532860156189,-0.9546448352907559,outlier
5872,25151,3.1839999999999997,7.065,1.0859999999999999,0.08199999999999999,16.729,1.0659999999999998,1.3530000000000002,0.01,6.0,3.0,9.0,-0.018157327609448937,-1.0,1,-1,-1,1,1,-1,1.6593554838447555,0.3353026124539518,-1.8728944695506278,outlier
5873,25410,2.021,0.606,0.149,0.021,15.592,0.33399999999999996,1.041,1.011,2.0,2.0,4.0,0.03469467792807579,1.0,1,1,-1,1,1,-1,-2.034565631017145,0.01716655988290568,0.1495372294383441,inlier
5874,11558,37.49,4.042,1.383,0.158,17.654,1.824,1.607,1.2229999999999999,7.0,5.0,12.0,-0.08634715681915528,1.0,1,-1,-1,1,1,-1,4.675775909895781,-1.8166110466162702,1.2617039170091744,outlier
5875,6410,1.516,0.505,0.252,0.033,4.095,0.355,1.061,1.021,3.0,2.0,5.0,0.05286971669089591,1.0,1,1,1,1,1,1,-2.099804369355893,-0.2177241399270729,0.555285625139044,inlier
5876,34866,30.113000000000003,3.84,0.941,0.109,38.076,1.331,1.445,1.496,6.0,6.0,12.0,-0.06091018694621042,1.0,1,-1,-1,1,1,-1,4.209809000603115,-1.9804468093086942,1.217284745429293,outlier
5877,28907,4.042,0.7070000000000001,0.177,0.017,28.45,0.858,1.031,1.011,3.0,2.0,5.0,0.04628924525895134,1.0,1,1,-1,1,1,-1,-1.5114404095548792,-0.2661438356555801,-0.02445474153919644,inlier
5878,26212,6.568,1.516,0.667,0.053,29.1,1.099,1.1320000000000001,1.031,4.0,3.0,7.0,0.05219415053495513,1.0,1,1,-1,1,1,-1,-0.33817560232222416,-0.7696523313853414,-0.06652491703794867,inlier
5879,27030,3.98,0.498,0.09300000000000001,0.016,11.454,0.23800000000000002,1.035,0.01,3.0,2.0,5.0,0.03705028307874336,-1.0,1,1,-1,1,1,-1,-2.0915446017828647,0.3268759741193226,-1.1700478600795965,inlier
5880,12814,0.8079999999999999,2.526,0.9540000000000001,0.09699999999999999,39.889,0.9009999999999999,1.597,0.01,7.0,4.0,11.0,-0.045192969406893435,1.0,1,-1,-1,1,1,-1,2.569680916040165,-0.5258684554308297,-1.787934957777579,outlier
5881,9952,5.356,0.505,0.015,0.003,1.145,0.083,1.031,1.011,3.0,2.0,5.0,0.04093744123809406,1.0,1,1,1,1,1,1,-2.132625058717265,-0.32415550721213615,0.7200481868863992,inlier
5882,31357,0.606,0.40399999999999997,0.049,0.013999999999999999,1.565,0.16699999999999998,1.021,1.011,2.0,1.0,3.0,0.011799797016342206,1.0,1,1,4,1,1,1,-2.9613836965712115,0.5383679010099637,1.2733088028283759,inlier
5883,8899,6.265,0.8079999999999999,0.125,0.027999999999999997,10.637,0.396,1.112,1.061,4.0,3.0,7.0,0.05673675015762569,1.0,1,1,7,1,1,1,-1.5675973531062992,-0.7958161266001124,1.8129361564220323,inlier
5884,27149,0.0,0.40399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16472402534680086,1.0,-1,-1,-1,1,-1,-1,-2.5088579838721663,7.5034573145154955,1.2251441875944096,outlier
5885,34328,0.1,0.498,0.07200000000000001,0.019,3.931,0.379,1.045,0.01,3.0,2.0,5.0,0.045644061003136005,-1.0,1,1,0,1,1,1,-2.4398826602284855,0.40591910383371355,-1.03826274643095,inlier
5886,32442,6.965,0.597,0.040999999999999995,0.011000000000000001,2.456,1.187,1.025,1.015,3.0,3.0,6.0,0.033972112774738605,-1.0,1,1,-1,1,1,-1,-1.6288185107425155,-0.4496642915785394,0.29828864750333767,inlier
5887,25639,2.425,0.606,0.255,0.03,18.904,0.812,1.021,1.041,2.0,2.0,4.0,0.017651072652677846,1.0,1,1,-1,1,1,-1,-1.8383468401132748,0.16713963346684885,0.20342325371678055,inlier
5888,23274,0.995,0.498,0.055999999999999994,0.012,1.614,0.166,0.995,0.995,2.0,1.0,3.0,-0.007393882052124878,-1.0,1,-1,4,1,1,1,-2.5281452512181968,1.1862401097212565,1.2469287195935723,outlier
5889,31648,2.886,6.766,1.247,0.08900000000000001,36.96,1.158,1.3530000000000002,0.01,6.0,4.0,10.0,-0.03206219265437138,-1.0,1,-1,-1,1,1,-1,2.4106482818749755,0.1761399899475604,-2.030900910577706,outlier
5890,32296,31.84,7.164,1.91,0.179,21.201,0.7659999999999999,1.891,1.7209999999999999,8.0,8.0,16.0,-0.21025373014663484,-1.0,-1,-1,-1,1,-1,-1,8.6673878621966,1.0133336682373606,2.8813812889176176,outlier
5891,27537,13.44,2.8289999999999997,0.762,0.064,26.2,0.807,1.2830000000000001,1.213,5.0,6.0,11.0,0.003217686679932441,1.0,1,1,-1,1,1,-1,1.827057689535251,-1.9270331859920045,0.37360426114794476,inlier
5892,21049,9.851,1.791,0.65,0.06,49.071999999999996,1.6909999999999998,1.1640000000000001,1.035,5.0,3.0,8.0,0.028434943072572105,-1.0,1,1,-1,1,1,-1,0.45851581032066757,-0.8536315432924375,-0.33736251059887257,inlier
5893,25803,1.011,0.505,0.084,0.01,4.582,0.139,1.011,1.011,2.0,1.0,3.0,0.0011004118914764716,1.0,1,1,4,1,1,1,-2.839138323335878,0.5955078842746393,1.259597523667274,inlier
5894,7000,6.265,0.909,0.109,0.027000000000000003,4.9110000000000005,1.146,1.081,1.021,4.0,2.0,6.0,0.046544736402733655,1.0,1,1,10,1,1,1,-2.1582091559233465,-0.29081773422350654,2.423417222588458,inlier
5895,2061,5.053,1.415,0.5760000000000001,0.040999999999999995,36.032,0.98,1.101,0.01,3.0,2.0,5.0,0.006416060305369176,1.0,1,1,-1,1,1,-1,-0.9293961167108911,0.4962984961541897,-1.3020077952193974,inlier
5896,5665,13.844000000000001,2.728,0.667,0.057,25.383000000000003,1.05,1.192,1.162,5.0,4.0,9.0,0.03553239243496631,1.0,1,1,-1,1,1,-1,0.8130006429640638,-1.4479428993357515,0.2603719449426798,inlier
5897,30726,17.684,7.781000000000001,1.527,0.114,21.33,1.273,1.475,1.253,7.0,5.0,12.0,-0.06943611619427859,1.0,1,-1,-1,1,1,-1,4.235744203335836,-1.221783925257717,0.20895965448412013,outlier
5898,17888,30.011999999999997,11.924000000000001,5.315,1.104,77.543,41.277,1.415,0.01,6.0,4.0,10.0,-0.2924454985226964,1.0,-1,-1,-1,-1,-1,-1,11.582129981912992,9.885137022285344,1.2752681121874547,outlier
5899,14101,0.1,0.597,0.222,0.028999999999999998,11.157,0.41700000000000004,1.085,0.01,3.0,3.0,6.0,0.042802936640761235,-1.0,1,1,-1,-1,1,-1,-1.7399154976465012,0.7092740355442381,-1.4937401467919824,inlier
5900,13747,0.1,0.7959999999999999,0.031,0.011000000000000001,0.648,0.131,1.005,0.01,2.0,1.0,3.0,-0.008947402193681564,-1.0,1,-1,6,1,1,1,-2.8026309066860717,1.7663201529966106,0.400074362818598,outlier
5901,32393,1.415,0.40399999999999997,0.03,0.01,2.21,0.175,1.031,1.011,3.0,2.0,5.0,0.051293977263546675,1.0,1,1,1,1,1,1,-2.2999363937420094,-0.26429812742419845,0.5665766968504921,inlier
5902,15299,0.6970000000000001,1.095,0.127,0.013000000000000001,16.824,0.205,1.065,0.01,3.0,3.0,6.0,0.03278462094709833,-1.0,1,1,-1,1,1,-1,-1.6396274786624847,0.14516854458024558,-1.3668765342690623,inlier
5903,9868,7.761,1.99,0.6920000000000001,0.057999999999999996,23.77,3.6289999999999996,1.065,1.035,3.0,3.0,6.0,0.018556020679543983,-1.0,1,1,-1,-1,1,-1,-0.5333949437188094,0.5501221381449056,-0.12260054161887572,inlier
5904,3286,25.364,4.042,1.036,0.156,63.549,5.601,1.405,1.263,6.0,5.0,11.0,-0.06795055118931992,1.0,1,-1,-1,1,1,-1,4.317697686709591,-1.016176170427408,0.575077575152126,outlier
5905,10607,0.0,0.40399999999999997,0.19399999999999998,0.013999999999999999,6.489,0.37200000000000005,1.011,0.01,1.0,1.0,2.0,-0.05167033769577167,1.0,1,-1,-1,1,1,-1,-2.151974065798689,1.9655784461206818,-0.7678019213746636,outlier
5906,21888,0.505,1.213,0.07,0.021,3.253,0.287,1.071,0.01,3.0,2.0,5.0,0.052126472203368635,1.0,1,1,0,1,1,1,-2.211163821019469,0.25898796343099245,-0.9593144413864464,inlier
5907,12886,3.335,4.547,0.691,0.09699999999999999,9.883,0.868,1.5859999999999999,0.01,7.0,4.0,11.0,-0.04664623549717839,1.0,1,-1,-1,1,1,-1,2.3195631958663654,-0.547872320940135,-1.5038441622413163,outlier
5908,2406,1.415,0.40399999999999997,0.024,0.01,0.9840000000000001,0.139,1.021,1.011,2.0,1.0,3.0,0.013619043833592082,1.0,1,1,4,1,1,1,-2.9667922009032943,0.49712038430877054,1.303007763751057,inlier
5909,21943,0.10099999999999999,0.7070000000000001,0.209,0.011000000000000001,6.272,0.222,1.061,0.01,3.0,2.0,5.0,0.047800096449781115,1.0,1,1,0,1,1,1,-2.189877064294732,0.2980141048256708,-0.9837152615731655,inlier
5910,11547,1.011,0.40399999999999997,0.031,0.012,1.271,0.154,1.011,1.011,3.0,1.0,4.0,0.012936780773109668,1.0,1,1,-1,1,1,-1,-2.3666498840896537,0.17547374880427785,0.20029536573058565,inlier
5911,31303,0.39799999999999996,1.194,0.174,0.012,5.858,0.405,1.025,0.01,3.0,2.0,5.0,0.050361488133018995,-1.0,1,1,0,1,1,1,-2.330737350365535,0.4372124369460118,-1.118076363473102,inlier
5912,26708,0.505,0.40399999999999997,0.02,0.006999999999999999,0.13699999999999998,0.036000000000000004,1.011,0.01,1.0,1.0,2.0,-0.026294842652169748,1.0,1,-1,2,1,1,1,-2.6475367077726424,1.834581247983803,-0.11903297802160898,outlier
5913,15447,0.20199999999999999,1.112,0.524,0.022000000000000002,52.233000000000004,0.469,1.051,0.01,2.0,2.0,4.0,-0.04577895123630854,1.0,1,-1,-1,1,1,-1,-0.5471384745745421,1.4884787691329506,-1.3890694693356904,outlier
5914,29930,25.273000000000003,3.8810000000000002,1.1440000000000001,0.27,104.369,7.742999999999999,1.403,1.114,6.0,4.0,10.0,-0.11490337383412363,-1.0,-1,-1,-1,1,1,-1,5.5487882174613254,1.1638959702257956,0.16694806273736534,outlier
5915,10361,0.8079999999999999,1.415,0.321,0.025,5.829,0.28300000000000003,1.061,0.01,3.0,2.0,5.0,0.04693937632764633,1.0,1,1,0,1,1,1,-2.019090925976823,0.35722051159271334,-0.9977542528460632,inlier
5916,21903,8.657,0.995,0.32299999999999995,0.037000000000000005,10.072000000000001,0.833,1.1340000000000001,1.015,4.0,3.0,7.0,0.06389903581372625,-1.0,1,1,7,1,1,1,-1.5142376872925034,-0.6999585639751169,1.6946000056308819,inlier
5917,14758,0.10099999999999999,0.40399999999999997,0.028999999999999998,0.019,1.161,0.225,1.051,0.01,3.0,2.0,5.0,0.037826918131729836,1.0,1,1,0,1,1,1,-2.3348085583983877,0.3195850410559279,-0.8664277325905665,inlier
5918,15412,0.20199999999999999,0.40399999999999997,0.1,0.016,1.079,0.13,1.011,1.011,1.0,1.0,2.0,-0.030197026906759405,1.0,1,-1,8,-1,1,1,-2.7989866500797,2.1096948586696267,2.1022006766580983,outlier
5919,24248,3.739,0.8079999999999999,0.105,0.027000000000000003,1.694,0.138,1.041,1.011,3.0,2.0,5.0,0.05838144553491964,1.0,1,1,1,1,1,1,-2.1524013890953886,-0.3169345104112291,0.6242630922008118,inlier
5920,16896,1.112,3.4360000000000004,0.965,0.06,18.14,0.6559999999999999,1.081,0.01,3.0,2.0,5.0,-0.003106898347882303,1.0,1,-1,-1,1,1,-1,-0.4303950151233455,1.2578531173828924,-1.3242910546085158,outlier
5921,4785,14.753,3.335,0.643,0.066,15.050999999999998,0.81,1.2329999999999999,1.202,6.0,5.0,11.0,0.012194945734090856,1.0,1,1,-1,1,1,-1,1.547686435416985,-1.8993264647161703,0.3800142714227481,inlier
5922,12973,1.7180000000000002,0.505,0.039,0.011000000000000001,3.312,0.14300000000000002,1.021,0.01,2.0,2.0,4.0,0.02918362254188045,1.0,1,1,3,1,1,1,-2.7210310923510908,0.6459781060087534,-0.14042260808316392,inlier
5923,24530,21.826999999999998,4.345,0.973,0.127,45.604,1.209,1.516,1.354,6.0,6.0,12.0,-0.037450968910586135,1.0,1,-1,-1,1,1,-1,4.092211908268681,-1.8673055902141584,0.596315444636023,outlier
5924,3364,7.562,3.682,0.47600000000000003,0.039,10.470999999999998,0.41200000000000003,1.095,1.005,4.0,3.0,7.0,0.04299738547809556,-1.0,1,1,-1,-1,1,-1,-0.5586607425997139,-0.04883164228195212,-0.3295340476912004,inlier
5925,15427,29.81,2.425,0.9229999999999999,0.128,51.273999999999994,1.327,1.263,1.112,6.0,4.0,10.0,-0.0340027193618227,1.0,1,-1,-1,-1,1,-1,3.163885762646207,-0.6213911731935182,0.4703835949125871,outlier
5926,239,4.345,0.7070000000000001,0.243,0.013000000000000001,20.585,0.39899999999999997,1.041,1.021,3.0,2.0,5.0,0.05680036794438226,1.0,1,1,1,1,1,1,-1.7878544976068251,-0.3093528497171873,0.4467473917833909,inlier
5927,5879,8.488,0.7070000000000001,0.099,0.021,3.167,0.27399999999999997,1.122,0.01,4.0,3.0,7.0,0.03175425938957066,1.0,1,1,-1,1,1,-1,-1.1284167912983634,-0.42074496241740716,-0.8792173832943505,inlier
5928,28902,2.8289999999999997,4.9510000000000005,1.256,0.13699999999999998,26.23,1.361,1.485,0.01,7.0,5.0,12.0,-0.06541030970283201,1.0,1,-1,-1,1,1,-1,3.1832257156106967,-0.3726554475422742,-1.6469980392574377,outlier
5929,17811,28.395,6.669,1.3330000000000002,0.149,60.257,1.975,1.7080000000000002,1.344,9.0,7.0,16.0,-0.1732442512988842,1.0,1,-1,-1,1,1,-1,7.163270502018132,-2.2740879375273537,0.433397809401016,outlier
5930,36886,21.119,3.537,0.98,0.12300000000000001,29.601999999999997,1.578,1.6469999999999998,1.1420000000000001,7.0,5.0,12.0,-0.01605876580132537,1.0,1,-1,-1,1,1,-1,3.72081922419842,-1.9474640405218269,0.3650885550965188,outlier
5931,16415,12.338,1.891,0.512,0.068,19.969,1.2570000000000001,1.224,1.065,5.0,5.0,10.0,0.030228460121955125,-1.0,1,1,-1,1,1,-1,0.7864864981583124,-1.5759148133366219,0.13872903971692443,inlier
5932,6217,1.7180000000000002,2.425,0.25,0.037000000000000005,11.7,1.546,1.172,0.01,5.0,3.0,8.0,0.04159413207458418,1.0,1,1,-1,1,1,-1,-0.5906631452140223,-0.3860702431071966,-1.428022055212053,inlier
5933,29964,28.294,5.659,1.482,0.127,30.209,0.998,1.819,1.496,9.0,8.0,17.0,-0.1707420900805181,1.0,1,-1,-1,1,-1,-1,7.7411768415241555,-0.627957343899529,2.3399798120430093,outlier
5934,1239,29.709,3.234,1.02,0.16399999999999998,30.039,3.0010000000000003,1.5659999999999998,1.263,8.0,6.0,14.0,-0.076751970495463,1.0,1,-1,-1,1,1,-1,4.925454220988238,-2.1661184571050907,0.9458205220586544,outlier
5935,8055,2.122,2.728,0.604,0.08,21.471,6.901,1.263,0.01,5.0,3.0,8.0,0.015678414969679255,1.0,-1,1,-1,1,1,-1,0.8742046593199576,1.3608288892591622,-1.2990992795176919,inlier
5936,24787,18.795,1.819,0.345,0.21100000000000002,28.875999999999998,1.167,1.465,1.213,6.0,6.0,12.0,-0.04377783558138293,1.0,-1,-1,-1,1,1,-1,3.823477531025956,-0.5413695547125461,0.9644871114514101,outlier
5937,13540,4.975,0.8959999999999999,0.217,0.02,4.795,0.33399999999999996,1.055,1.015,3.0,3.0,6.0,0.05232492897659757,-1.0,1,1,9,1,1,1,-2.28347883648642,-0.2708889154081297,2.131287006983128,inlier
